Access Type,City,County,Date Opened,Date Updated,Day Confirmation,Day Opening,Day Updated,Ev Connector Types,Ev Network,Ev Pricing,Facility Type,Geocode Status,Last Confirmed Date,Month Confirmation,Month Opening,Month Updated,Renewable Source On Site,Restricted Access,Station Name,Street Address,Year Confirmation,Year Opening,Year Updated,Zip (Final Processed Dataset - Final Processed Dataset.Csv),Dc Fast Count,F1,Latitude,Level1 Count,Level2 Count,Longitude,Number of Vehicles
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:50:54+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC OCBC 6410 02,6410 Oak Canyon,2022,2020,2022,92618,0,3466,33.676152,0,2,-117.768792,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:50:29+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC 450 SPECTRUM 03,400 Spectrum Center Dr,2022,2020,2022,92618,0,3519,33.654079,0,2,-117.745668,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:49:53+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,BROADCOM 15101 ALTON 2,15101 Alton Pkwy,2022,2020,2022,92618,0,3626,33.648379,0,2,-117.728809,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:49:52+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,BROADCOM 15191 ALTON 4,15191 Alton Pkwy,2022,2020,2022,92618,0,3636,33.649667,0,2,-117.731476,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:49:38+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,HOAG HOSPITAL STATION 1,Hospital Trail,2022,2020,2022,92618,0,3666,33.66123,0,2,-117.771265,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:48:15+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,BLIZZARD OBW L1 01,1 Blizzard Way,2022,2020,2022,92618,0,3871,33.659139,0,2,-117.767197,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:48:05+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC SCBC 15535 03,15535 Sand Canyon,2022,2020,2022,92618,0,3941,33.668157,0,2,-117.768702,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:47:42+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC SCBC 15495 05,15485 Sand Canyon Ave,2022,2020,2022,92618,0,3995,33.669736,0,2,-117.766763,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:47:24+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC LBP 3 ADA 03,3 Ada,2022,2020,2022,92618,0,4033,33.655229,0,2,-117.736635,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:46:56+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,HOAG   HOSPITAL HHCI - SC 3,16305 Sand Canyon,2022,2020,2022,92618,0,4077,33.662585,0,2,-117.774493,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:46:44+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC 350 SPECTRUM 03,22055-22083 Irvine Center Dr,2022,2020,2022,92618,0,4107,33.654381,0,2,-117.748298,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:46:27+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC 250 SPECTRUM 04,250 Spectrum,2022,2020,2022,92618,0,4158,33.652554,0,2,-117.747644,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:45:14+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC DBC 38DISCVRY 2,38 Discovery,2022,2020,2022,92618,0,4335,33.666683,0,2,-117.754628,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:43:27+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC CBC 153 TECH 01,153 Technology Dr,2022,2020,2022,92618,0,4366,33.662921,0,2,-117.746837,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 01:12:00+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CAPITAL GROUP PS2 - ST1,6455 Irvine Center Dr,2022,2020,2022,92618,0,4440,33.67315,0,2,-117.7669,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:42:11+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC 150 SPECTRUM 03,150 Spectrum Center Dr,2022,2020,2022,92618,0,4667,33.649693,0,2,-117.747395,5
public,Irvine,Santa Barbara,6/12/2020,2022-10-21 00:42:09+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC 150 SPECTRUM 04,22207 Irvine Center Dr,2022,2020,2022,92618,0,4695,33.649641,0,2,-117.74734,5
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:54:37+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,META MPK29-15,220 Jefferson Dr,2022,2020,2022,94025,0,2271,37.481576,0,2,-122.169409,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:56:59+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,MENLO PARK LAUREL 2,701 Laurel St,2022,2020,2022,94025,0,2582,37.453694,0,2,-122.176944,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:56:54+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,META MPK64-05,135 Commonwealth Dr,2022,2020,2022,94025,0,2612,37.481591,0,2,-122.175885,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:56:16+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,SG MENLO PARK 01SGGARAGE2G,350 Sharon Rd,2022,2020,2022,94025,0,2658,37.425192,0,2,-122.198468,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:55:51+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,META MPK21.5-05,1 Facebook Way,2022,2020,2022,94025,0,2688,37.480794,0,2,-122.156889,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:54:57+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,META MPK58-04,1360 Willow Rd MPK 58,2022,2020,2022,94025,0,2860,37.476742,0,2,-122.15039,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:54:20+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,META MPK29-14,220 Jefferson Dr MPK 29,2022,2020,2022,94025,0,2977,37.481621,0,2,-122.169387,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:54:08+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,META MPK60-14 EAST,150 Independence Drive MPK 60,2022,2020,2022,94025,0,3003,37.482642,0,2,-122.17759,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:52:46+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,META MPK28-02,164 Jefferson Dr MPK 28,2022,2020,2022,94025,0,3158,37.480367,0,2,-122.171704,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:51:24+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,MPCSD TERC,181 Encinal Ave,2022,2020,2022,94025,0,3363,37.463392,0,2,-122.186465,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:51:23+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,MPCSD OAK KNOLL,1895 Oak Knoll Lane,2022,2020,2022,94025,0,3372,37.431149,0,2,-122.191537,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:51:23+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,MPCSD UPPER CAMPUS,275 Elliott Dr,2022,2020,2022,94025,0,3381,37.459735,0,2,-122.149438,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:51:18+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,META MPK46-02,1005 Hamilton Ave MPK 46,2022,2020,2022,94025,0,3401,37.479252,0,2,-122.14781,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:48:11+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,EV CHARGER SHARON APT. EV,2225 Sharon Rd,2022,2020,2022,94025,0,3889,37.42772,0,2,-122.200106,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:46:30+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,EV CHARGER HOTEL LUCENT,727 El Camino Real,2022,2020,2022,94025,0,4138,37.451452,0,2,-122.179323,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:46:02+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,META MPK28-08,164 Jefferson Dr MPK 28,2022,2020,2022,94025,0,4201,37.479476,0,2,-122.171466,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:45:55+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,META MPK27-07 ADA,162 Jefferson Dr,2022,2020,2022,94025,0,4250,37.479744,0,2,-122.172426,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:42:08+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,MENLO PARK PARKINGPLAZA2 2,1148 Crane St,2022,2020,2022,94025,0,4700,37.451777,0,2,-122.185903,283
public,Menlo Park,Santa Barbara,6/12/2020,2022-10-21 00:41:14+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,LPCH 4700 BOHANNON,4700 Bohannon Dr,2022,2020,2022,94025,0,4874,37.479543,0,2,-122.174954,283
public,Oakland,Santa Barbara,6/12/2020,2022-10-21 00:56:18+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CITY OF OAKLAND PAB OPD2,501 6th St,2022,2020,2022,94607,0,2647,37.799328,0,2,-122.275863,128
public,Oakland,Santa Barbara,6/12/2020,2022-10-21 00:53:12+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,ALAMEDA 7TH 4K 007,551-599 7th St,2022,2020,2022,94607,0,3107,37.800256,0,2,-122.277883,128
public,Oakland,Santa Barbara,6/12/2020,2022-10-21 00:52:52+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,ALAMEDA 7TH 4K 003,585 7th St,2022,2020,2022,94607,0,3135,37.800244,0,2,-122.277644,128
public,Oakland,Santa Barbara,6/12/2020,2022-10-21 00:41:48+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,55 HARRISON MARKET GARAGE,255 2nd St,2022,2020,2022,94607,0,4762,37.794095,0,2,-122.271843,128
public,San Diego,Santa Barbara,6/12/2020,2022-10-21 00:58:39+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,ONE PASEO STATION 03,3703 Caminito Ct,2022,2020,2022,92130,0,2449,32.952436,0,2,-117.235358,106
public,San Diego,Santa Barbara,6/12/2020,2022-10-21 00:58:34+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,SOLA SOLA 2,5992 Village Center Loop Rd,2022,2020,2022,92130,0,2458,32.962037,0,2,-117.186788,106
public,San Diego,Santa Barbara,6/12/2020,2022-10-21 00:58:33+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,ONE PASEO STATION 02,3387 Del Mar Heights Rd,2022,2020,2022,92130,0,2468,32.952665,0,2,-117.235268,106
public,San Diego,Santa Barbara,6/12/2020,2022-10-21 00:52:48+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,1ST FL EPS FPS STATION 3,5965 Village Way,2022,2020,2022,92130,0,3153,32.961407,0,2,-117.189425,106
public,San Diego,Santa Barbara,6/12/2020,2022-10-21 00:52:48+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,1ST FL EPS FPS STATION 1,6025 Village Way,2022,2020,2022,92130,0,3155,32.962179,0,2,-117.188669,106
public,San Diego,Santa Barbara,6/12/2020,2022-10-21 00:50:05+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,MERGE #1,5550 Carmel Mountain Rd,2022,2020,2022,92130,0,3572,32.928969,0,2,-117.197395,106
public,San Diego,Santa Barbara,6/12/2020,2022-10-21 00:49:53+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,MERGE #3,5500 Carmel Mountain Rd,2022,2020,2022,92130,0,3618,32.928804,0,2,-117.197655,106
public,San Diego,Santa Barbara,6/12/2020,2022-10-21 00:41:15+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,IRVINE  CO  OFC HBD 12680 01,12680 High Bluff Dr,2022,2020,2022,92130,0,4863,32.948941,0,2,-117.241851,106
public,Santa Rosa,Santa Barbara,6/12/2020,2022-10-21 00:54:56+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CITYOFSANTAROSA MSC-NORTH 3,55 Stony Point Rd,2022,2020,2022,95401,0,2874,38.441714,0,2,-122.750296,151
public,Santa Rosa,Santa Barbara,6/12/2020,2022-10-21 00:54:56+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CITYOFSANTAROSA PARKING LOT 101,US-101 201 3RD Street,2022,2020,2022,95401,0,2878,38.438363,0,2,-122.719106,151
public,Santa Rosa,Santa Barbara,6/12/2020,2022-10-21 00:54:55+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CITYOFSANTAROSA MSC-SOUTH 1,69 Stony Circle,2022,2020,2022,95401,0,2882,38.441,0,2,-122.747042,151
public,Santa Rosa,Santa Barbara,6/12/2020,2022-10-21 00:54:55+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CITYOFSANTAROSA GARAGE 12,555 First St,2022,2020,2022,95401,0,2886,38.43822,0,2,-122.713468,151
public,Santa Rosa,Santa Barbara,6/12/2020,2022-10-21 00:51:36+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,EV CHARGE EMERITUS NGW 2,1501 Mendocino Ave,2022,2020,2022,95401,0,3325,38.458544,0,2,-122.720153,151
public,Santa Rosa,Santa Barbara,6/12/2020,2022-10-21 00:43:08+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CODDING CTPLAZA,2099 Range Ave,2022,2020,2022,95401,0,4536,38.457588,0,2,-122.73424,151
public,Solana Beach,Santa Barbara,6/12/2020,2022-10-21 00:55:22+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,LEASING STATION SOLANA MAR,309 Solana Hills Dr,2022,2020,2022,92075,0,2786,32.997273,0,2,-117.259456,395
public,Solana Beach,Santa Barbara,6/12/2020,2022-10-21 00:46:49+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,SDUHSD EARL WARREN 2,155 Stevens Ave,2022,2020,2022,92075,0,4095,32.99487,0,2,-117.26252,395
public,Solana Beach,Santa Barbara,6/12/2020,2022-10-21 00:46:46+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,SDUHSD EARL WARREN 1,157 Stevens Ave,2022,2020,2022,92075,0,4097,32.994509,0,2,-117.262441,395
public,Concord,Santa Clara,6/12/2020,2022-10-21 01:02:42+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CONCORD CONCORD GARAGE2,2255 Salvio St,2022,2020,2022,94520,0,1934,37.978409,0,2,-122.033215,869
public,Concord,Santa Clara,6/12/2020,2022-10-21 01:02:42+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CONCORD TODOS SANTOS #2,2051 Salvio St,2022,2020,2022,94520,0,1936,37.977415,0,2,-122.036184,869
public,Concord,Santa Clara,6/12/2020,2022-10-21 01:01:49+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,JOHN MUIR HLTH VISITOR LOT #2,2540 East St,2022,2020,2022,94520,0,2023,37.982145,0,2,-122.032517,869
public,Concord,Santa Clara,6/12/2020,2022-10-21 00:52:28+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,JOHN MUIR HLTH CONCORD 1,2571 Park Ave,2022,2020,2022,94520,0,2028,37.983953,0,2,-122.03247,869
public,Concord,Santa Clara,6/12/2020,2022-10-21 00:50:26+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CONTRA COSTA CO HSD 2400 IT,2400 Bisso Ln,2022,2020,2022,94520,0,3525,37.984102,0,2,-122.045693,869
public,Concord,Santa Clara,6/12/2020,2022-10-21 00:46:27+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,JOHN MUIR HLTH JMH 5003 CC #1,5003 Commercial Circle,2022,2020,2022,94520,0,4163,38.015127,0,2,-122.031222,869
public,Fullerton,Santa Clara,6/12/2020,2022-10-21 00:57:08+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,HOTEL FULLERTON STATION 3,1500 S Raymond Ave,2022,2020,2022,92831,0,2567,33.854838,0,2,-117.904348,870
public,Fullerton,Santa Clara,6/12/2020,2022-10-21 00:51:47+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CSU FULLERTON GYM DR 03,Gymnasium Campus Dr,2022,2020,2022,92831,0,3228,33.883653,0,2,-117.889102,870
public,Healdsburg,Santa Clara,6/12/2020,2022-10-21 01:00:11+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,235 HOTEL - #1 235HOTEL,12 Matheson St,2022,2020,2022,95448,0,2182,38.609592,0,2,-122.871473,634
public,Healdsburg,Santa Clara,6/12/2020,2022-10-21 00:55:36+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CITY HALL CH NORTH 4,485 Grove St,2022,2020,2022,95448,0,2770,38.613021,0,2,-122.873792,634
public,Healdsburg,Santa Clara,6/12/2020,2022-10-21 00:43:42+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,DRY CREEK INN DCI#2,198 Dry Creek Rd,2022,2020,2022,95448,0,4483,38.625539,0,2,-122.877154,634
public,Manhattan Beach,Santa Clara,6/12/2020,2022-10-21 00:59:50+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,MBT STATION 5,1230 Rosecrans Ave,2022,2020,2022,90266,0,2240,33.901188,0,2,-118.391717,1928
public,Marina,Santa Clara,6/12/2020,2022-10-21 01:03:25+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,CSUMB AVC & SC STATION 4,4205 A St,2022,2020,2022,93933,0,1886,36.652499,0,2,-121.790988,906
public,Mission Viejo,Santa Clara,6/12/2020,2022-10-21 01:04:17+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,RMV SENDERO BLUFFS,30492 Gateway Pl,2022,2020,2022,92694,0,1787,33.52212,0,2,-117.61658,1198
public,Napa,Santa Clara,6/12/2020,2022-10-21 00:43:12+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,ODETTE WINERY ODETTE WINERY,5998 Silverado Trail,2022,2020,2022,94558,0,4526,38.406269,0,2,-122.328324,1225
public,Oakland,Santa Clara,6/12/2020,2022-10-21 00:57:15+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,ALCO STATIONS ALCOBASE 4K2 01,165 13th St,2022,2020,2022,94612,0,2564,37.800788,0,2,-122.265041,1120
public,Oxnard,Santa Clara,6/12/2020,2022-10-21 00:49:55+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,TOWN CENTER STATION 02,1000 Town Center Dr,2022,2020,2022,93036,0,3606,34.243069,0,2,-119.181688,35
public,Oxnard,Santa Clara,6/12/2020,2022-10-21 00:42:06+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,JUV COURT 2 JUVENILE CRT 02,4333 E Vineyard Ave At traffic light enter on,2022,2020,2022,93036,0,4715,34.255015,0,2,-119.158387,35
public,Palm Springs,Santa Clara,6/12/2020,2022-10-21 00:51:09+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,AGUA CALIENTE LEVEL 3 02,261-299 N Calle El Segundo,2022,2020,2022,92262,0,3430,33.82623,0,2,-116.542134,195
public,Palm Springs,Santa Clara,6/12/2020,2022-10-21 00:51:08+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,AGUA CALIENTE LEVEL 2 01,401 E Amado Rd,2022,2020,2022,92262,0,3433,33.826377,0,2,-116.543105,195
public,Palo Alto,Santa Clara,6/12/2020,2022-10-21 00:54:08+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,PALO ALTO CA TED THOMPSON #3,275 Cambridge Ave,2022,2020,2022,94306,0,2996,37.428622,0,2,-122.14404,724
public,Palo Alto,Santa Clara,6/12/2020,2022-10-21 00:54:04+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,PALO ALTO CA CAMBRIDGE #4,475 Cambridge Ave,2022,2020,2022,94306,0,3017,37.426177,0,2,-122.146037,724
public,Palo Alto,Santa Clara,6/12/2020,2022-10-21 00:49:14+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,PAS CHARGEPOINT PA SQUARE 2C,3000 El Camino Real,2022,2020,2022,94306,0,3691,37.420301,0,2,-122.141243,724
public,Palo Alto,Santa Clara,6/12/2020,2022-10-21 00:49:14+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,PAS CHARGEPOINT PA SQUARE 1A,5 Palo Alto Square,2022,2020,2022,94306,0,3696,37.420514,0,2,-122.141108,724
public,Palo Alto,Santa Clara,6/12/2020,2022-10-21 00:48:53+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,PAS CHARGEPOINT PA SQUARE 2A,6 Palo Alto Square,2022,2020,2022,94306,0,3766,37.420186,0,2,-122.141406,724
public,Palo Alto,Santa Clara,6/12/2020,2022-10-21 00:48:46+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,PAS CHARGEPOINT PA SQUARE 1B,5-6 Palo Alto Square,2022,2020,2022,94306,0,3789,37.420399,0,2,-122.141202,724
public,Paso Robles,Santa Clara,6/12/2020,2022-10-21 00:50:24+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,STATION 1 CHARGEPOINT 1,2615 Buena Vista Dr,2022,2020,2022,93446,0,3536,35.645073,0,2,-120.671406,429
public,Paso Robles,Santa Clara,6/12/2020,2022-10-21 00:42:55+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,PASO ROBLES STATION 2,624 Pine St,2022,2020,2022,93446,0,4576,35.621476,0,2,-120.688119,429
public,Rancho Cucamonga,Santa Clara,6/12/2020,2022-10-21 01:01:32+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,DKNHOTELSRIRC DKN 4,9373 Haven Ave,2022,2020,2022,91730,0,2038,34.083843,0,2,-117.575075,1207
public,Rancho Cucamonga,Santa Clara,6/12/2020,2022-10-21 00:47:21+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,SDC STATION 1 SDC 2,9109 E 8th St,2022,2020,2022,91730,0,4040,34.092031,0,2,-117.608289,1207
public,Rancho Cucamonga,Santa Clara,6/12/2020,2022-10-21 00:43:30+00:00,21,12,21,J1772,ChargePoint Network,unknown,unknown,GPS,10/21/2022,10,6,10,unknown,unknown,VSPA PARKING VSPA PARKING,8217 Rochester Ave,2022,2020,2022,91730,0,4498,34.104368,0,2,-117.543418,1207
